TITLE,NEIGHBORHOOD,SQUARE_METERS,NUM_OF_ROOMS,ADDRESS,DISTRICT,RENT_PRICE,RENT_PRICE_BY_SQ_METER,RENT_BY_ROOM,ENERGY_CERTIFICATE,uuid,uuid2,uuid3,uuid4
Piso en venta en calle de Aceuchal,SAN ISIDRO,64,3,Calle de Aceuchal,RETIRO,642,10,214,,1e685263-6275-46ec-aa27-e2888217ca4a,330bdaa1-2d90-4131-b827-f8d8c1839012,d3a1a750-a816-43ad-9936-ef3488a2aad5,f9246a40-d805-47d9-894c-b39d9d48a1ed
Piso en venta en paseo de Santa María de la Cabeza,COMILLAS,90,3,Paseo de Santa María de la Cabeza,RETIRO,1024,11,341,,3e0cd5b9-c5bf-487d-b1de-ee881f5df6fa,5187305f-4b3d-4207-84f4-84b86047393b,3f6b20f9-72b5-46fe-9a1d-433671676d7f,2fe7cf58-3f05-4c6c-97f2-94137e08def1
Piso en venta en avenida de la Emperatriz Isabel,SAN ISIDRO,105,4,Avenida de la Emperatriz Isabel,RETIRO,1167,11,291,,f98739b0-fac3-4915-8888-169d34eabb8f,3390dd8a-b141-4adb-9adf-821784cae6b4,d69d11de-0bea-41c7-86bf-3ed1a20ea203,0eb1cc4d-648e-4a5b-8fcb-7002d085e0af
Piso en venta en calle de Jacinto Verdaguer,COMILLAS,85,3,Calle de Jacinto Verdaguer,RETIRO,702,8,234,E,752b532c-ee06-462f-b0da-85b699061c79,2aa3385e-bfc2-4eb5-a90b-9cfd45976c66,25255edd-f068-4673-9353-4778ad87ecde,ae93420b-92fb-4184-a794-c04475520c95
"Piso en venta en general ricardos, 31",OPAÑEL,500,6,general ricardos 31,RETIRO,1346,2,224,,fe056971-a4b0-4008-a329-b1ad94021706,da7316ed-1212-41b1-86e0-64b0a92aef9b,9aef4090-b9ba-4189-b6f4-a44729de5abf,5093a12d-35c4-4936-8c08-f6911209b84f
Piso en venta en calle Marina Lavandeira,VISTA ALEGRE,54,2,Calle Marina Lavandeira,RETIRO,625,11,312,,a143bf39-5724-41a9-8742-2e1d183349b1,cbfed75e-6d54-44ce-b20d-96a0d65ca00f,cc6566c2-a84a-49a9-b55d-8fa959c4f0f2,4363490f-76fc-45fe-8f5b-f921d9207459
Piso en venta en paseo de San Illan,SAN ISIDRO,58,1,Paseo de San Illan,RETIRO,780,13,780,,cb13b14a-54fa-45a9-8937-c8deadb1dfa0,97f4c3f5-9091-4585-8f0f-72c1fd65086e,826ade20-ead5-43ab-8a1b-8d8c6c9dee12,d7af89c2-718a-4c20-98cc-7caafc73784f
"Piso en venta en camino Viejo de Leganés, 229",ABRANTES,65,2,Camino Viejo de Leganés 229,RETIRO,625,9,312,E,c1c06dc0-f53e-45cb-8723-e19402cf086f,6c61c9d5-739f-4cc1-a770-7928c8f1b171,3f1dbd9d-d2f5-4053-8219-b6f024745a27,607f5676-f3cd-4947-bf0f-bd75f6b3cae5
Piso en venta en calle Antonio Romero,ABRANTES,100,3,Calle Antonio Romero,RETIRO,1119,11,373,,9e72e449-a4b6-4d33-9a23-8148740dae68,2d16bc20-1d71-4e0c-976b-a0c8338e7da3,fad5355b-b683-4508-b53d-08bddcbf4010,348b7bce-4545-4bf1-85f6-187c3b7031cf
Piso en venta en avenida de Abrantes,ABRANTES,78,3,Avenida de Abrantes,RETIRO,871,11,290,E,0fd2d247-1a6a-414b-8fd7-536ff4c521c3,7148406d-24c0-49ac-9813-5370e386668c,7e561f01-0155-4a53-a4fa-04faf439de1e,f775fd7d-b91c-4fd2-903b-67d1042c4eee
Piso en venta en avenida de Nuestra Señora de Fátima,VISTA ALEGRE,80,4,Avenida de Nuestra Señora de Fátima,RETIRO,698,8,174,,ce4a361b-5779-4c3a-a202-e175c5145a75,df0f8dd4-b073-4e6e-a7e7-ba569b203748,dab8e5d7-eef4-4c5a-b309-f2b248f8c133,6728ab77-7566-44fd-a179-2505f9447183
Piso en venta en calle saldaña,OPAÑEL,77,3,Calle saldaña,RETIRO,777,10,259,,f43f3382-f8a9-4df7-83fb-7bad5b3e69fb,db6ec59f-f751-4f53-8970-86e0cf188c1c,92fac2bc-d64c-4d12-9203-bbdf6445578a,d000d25b-cede-4337-af1b-bf85319fcad0
"Piso en venta en calle Teniente Ochoa Olalla, 7",SAN ISIDRO,110,3,Calle Teniente Ochoa Olalla 7,RETIRO,1173,10,391,,efb070a7-ae45-43ec-82bc-c13f29e80c27,0c2b91ad-0582-4f45-92da-f204eef3bd68,0dc17673-47ce-41b1-8862-48b1f662c14f,988129f5-38e1-4477-b59f-4297cabaeba7
"Piso en venta en calle Teniente Ochoa Olalla, 7",SAN ISIDRO,90,2,Calle Teniente Ochoa Olalla 7,RETIRO,1052,11,526,,bd5d1495-048d-4e49-911f-d51a39d8bf08,92732c70-8511-4ea5-a98e-60669534cc9b,a8ab216c-1383-4a03-9ab1-9640f3198c47,c854a27c-ae4c-466a-a2f5-17484de7ccaf
"Ático en venta en calle Dobla, 13",PAU DE CARABANCHEL,189,3,Calle Dobla 13,RETIRO,1655,8,551,,e64fe306-f97b-424f-8d0c-d46429b068aa,084ee0d5-65e7-4f01-babf-a9071f32c82b,cf9e9d5c-436a-41ff-85c9-0b9d86b36500,dad46845-8f81-4a29-9523-61d75f90d045
"Piso en venta en calle Dobla, 13",PAU DE CARABANCHEL,103,3,Calle Dobla 13,RETIRO,1272,12,424,,c3ee443c-f184-416f-8516-1b9931d3274c,63175bf3-6fe8-4c5d-9a6e-9c1b4d52606c,e35e0085-069f-47e6-9d79-d32081030504,ca39ee17-7d7e-427c-8447-57b651e1a4eb
Piso en venta en Vista Alegre,CARABANCHEL,56,3,,RETIRO,692,12,230,G,b259b67b-7c02-4757-9715-030f1f8cd589,1ac5e098-08ca-462a-992c-cfdb600daf0e,d52ed142-f4ae-4a25-a4e2-9c1e83b347d9,3a2f6a54-39ec-4bbe-a405-0985d9c0872f
"Piso en venta en halcon, 29",VISTA ALEGRE,57,2,halcon 29,RETIRO,625,10,312,,b39f5d3a-8849-4ea0-91b8-72a82e10a8bf,a71035fe-722c-4e0f-8516-96c255df9115,7a180b00-502c-4ff6-9f0f-d19e1d5892dc,9d78a19f-1bf8-48de-b139-92115505d73a
Piso en venta en General Ricardos,SAN ISIDRO,42,2,General Ricardos,RETIRO,658,15,329,,b5ff777f-b8dc-4855-9403-d046e3b59a76,97d7cb0d-568d-4b30-bd36-8c3b088a1ba5,fc0873f9-d5e6-435b-8a6b-2b0ee2b99383,a2d02d77-ed27-454c-84d5-1ef312157158
Piso en venta en calle Alcatraz,OPAÑEL,79,3,Calle Alcatraz,RETIRO,705,8,235,,11d09567-1961-49a0-8870-1374a1c01327,27c09bd3-2323-498b-b205-76887683501c,f252d223-f842-4ca6-b8b6-932d5cef9654,fd36f3a2-f9c7-4c37-9c6d-872425db7e8f
"Piso en venta en Urb. JUNTO AL METRO SAN FRANCISCO, Abrantes",CARABANCHEL,145,4,Urb. JUNTO AL METRO SAN FRANCISCO,RETIRO,1287,8,321,E,e49c03e3-5d48-4cc9-baa7-2941f48b6c28,d87f092d-0b55-4124-a889-59e864afc58c,96a7707c-672b-4d06-aa7b-854c3b6f9f45,0f8e330e-8cb9-4dbe-8507-4342c6d6d7b0
"Piso en venta en calle Cabo Nicolás Mur, 60",SAN ISIDRO,76,2,Calle Cabo Nicolás Mur 60,RETIRO,833,10,416,B,e981ca07-7e6c-4849-b3d6-1fcc3c69fb47,e2372719-7a58-4eff-aac1-e5016ebe5b54,42c735bb-eb6c-4b80-b113-b883b2b52746,09a0d7fe-ab12-4893-a1e7-e8cfcbcc252d
Piso en venta en calle Witerico,PUERTA BONITA,110,3,Calle Witerico,RETIRO,1161,10,387,,cca72ef4-416f-4b1a-aba2-103948467d84,c557a07b-3e05-4613-834c-a876913ce05a,516d56da-6709-47a0-b03e-58485a83359f,ebb390ec-803c-4dd6-b7da-235aff3cff9c
Piso en venta en Aliseda,PUERTA BONITA,57,3,Aliseda,RETIRO,517,9,172,,89113248-06c2-4e27-8917-174c91458882,89891f6d-cc59-4858-baa1-29a6ab82d295,e87ddbd7-4531-4130-9892-0c531baaade8,6d3a0dfe-10c3-430c-8b56-414e12110535
Piso en venta en calle Besolla s/n,ABRANTES,88,3,,RETIRO,660,7,220,,b42eb491-f414-4769-9945-c8f6d7ffff7b,2c0f88f4-4868-41ef-b12d-c1eb89329a6f,25583604-7b06-4214-97ee-a7494af190a7,beb3168b-eee4-46fc-ab9c-6f451588e2b1
"Piso en venta en Joaquin Turina, 32",BUENA VISTA,100,3,Joaquin Turina 32,RETIRO,907,9,302,,1c081947-f428-42f9-b2b2-fd91c9fb2e15,bed945e8-5424-4bf8-a033-d70e2be1a17e,cd08bc03-42a9-4ebc-89c8-bc44b043d218,978f2618-6987-4bcf-9f79-2da74a715a6a
"Ático en venta en CalleJuan José Bautista, 30",SAN ISIDRO,60,1,CalleJuan José Bautista 30,RETIRO,780,13,780,D,c0bfc39c-8835-480b-bdfe-0ab9bf775c6d,998eb04f-9e03-472e-85aa-da4c5d3c76e2,56fb98e4-15bc-43f4-9838-5ab5ee1129ca,35923156-4829-4113-a4d5-106afaa7c161
Piso en venta en Puerta Bonita,CARABANCHEL,82,3,,RETIRO,666,8,222,,edb28376-fa1f-4814-afb8-5ae12f164e5b,95aea961-5e3c-45f2-bfbe-1d351617847b,22670b38-9a34-4631-8248-f9cb219867c4,eb8a81a7-18e4-419b-ba1e-026fbc7e4ecb
Piso en venta en paseo Castellanos,PUERTA BONITA,74,3,Paseo Castellanos,RETIRO,698,9,232,,d4f8645e-5567-46f6-b366-8a7e7eadeef8,f792b56e-8b09-4003-924b-1a379623e800,a42a68e5-1195-4c86-841c-356ece1aff86,878c67c0-d682-4fb1-9e2c-0a51fce79453
Piso en venta en avenida María Domingo s/n,PUERTA BONITA,82,3,,RETIRO,964,11,321,,d8829362-7353-45a4-a37e-db1437d7a9a3,19b9d978-d3e6-4da8-adef-56809a768e57,28b39b15-00f7-49d4-a9dd-730757911d1e,0b96f5a9-9082-4500-9cc7-686b043b7e96
"Piso en venta en AV OPORTO, 29",ABRANTES,80,3,AV OPORTO 29,RETIRO,844,10,281,,f9c978d7-cd9b-4aad-8e74-23f6a6cf7e0e,894b983f-176a-425a-a78a-331b7bb25bf5,ca13ed22-c4f0-4756-8f00-044c97e1faac,13e520e5-238f-4ece-801b-f229e8062392
Piso en venta en avenida de Abrantes,ABRANTES,86,3,Avenida de Abrantes,RETIRO,802,9,267,,795608e4-f5e0-4db9-80fd-bf0be5244f8e,440f6ebb-6eb4-424b-856a-140f77e9712b,0ebf63d2-72e1-4b16-acb7-1065e255531d,68ea2dad-b750-46fd-a659-a81d3ab60ee6
Piso en venta en calle de Urgel,SAN ISIDRO,94,2,Calle de Urgel,RETIRO,780,8,390,E,58a165b3-3841-4824-ad72-a7c3156bd67b,aeeb4b17-203d-4b51-b879-ba70a2030a38,70c1816a-944b-4371-b9e6-e1aeb39918d1,e1342d72-8bff-4945-ad9d-3bc0d3379568
Piso en venta en ALONDRA,VISTA ALEGRE,74,3,ALONDRA,RETIRO,698,9,232,,59a404b5-67ee-4445-8ec4-2f317a35acea,24e3a1a0-bc4f-4443-8bae-58a88f80c4e3,18adcff6-8512-437c-9793-9df798f43551,5643b9fa-7953-4319-92c7-35c667a43d7e
"Piso en venta en calle Soldado José María Rey, 22",SAN ISIDRO,170,2,Calle Soldado José María Rey 22,RETIRO,1262,7,631,,78f8dd9a-36a6-4d5d-a67a-49909a2c2c80,6dc113a2-eaa4-44ac-947e-ff0b6bb9a0a1,257faf78-6b8d-4646-b623-fbed8fde5ab8,b4bba453-eab3-49d5-a79d-2e1bd40f28fa
Chalet adosado en venta en Morenes Arteaga,OPAÑEL,208,2,Morenes Arteaga,RETIRO,1187,5,593,E,62e64af7-97d9-4b76-a7c8-6c9cc3523b12,2da240a9-59d0-4970-9f42-3364f69d2ae9,33a4ad97-5d5d-4577-af83-5e6921af5f11,ac7a680c-8975-495c-9f19-3bb43d4041bc
Piso en venta en plaza Rendición de Breda,ABRANTES,72,2,Plaza Rendición de Breda,RETIRO,696,9,348,G,145779f5-e715-4ffa-b32a-85782a987161,e5ac2b76-c42d-456e-ab6c-b140e0f83513,df00142e-e3ba-430a-bd71-49bb2858fd59,2dd17ce3-20f0-484b-8ee0-8a2a909fafe9
Piso en venta en calle de Zaida,SAN ISIDRO,54,2,Calle de Zaida,RETIRO,561,10,280,E,da6393d6-7e85-4975-814e-6e1d3775db33,19ae3054-a700-471e-98fe-c9529c9f4fc2,5ff8df33-e24e-4e2f-9e54-9f9ab857ee5c,8893a95f-9852-4760-891a-84ceed4b5a66
Piso en venta en calle Eusebio Morán,OPAÑEL,50,2,Calle Eusebio Morán,RETIRO,621,12,310,,24c5bd10-67de-4676-83f1-fe09683eedc7,dc59dc48-2339-4c18-b211-2686e883c9f8,40f76599-d342-49cd-9d02-2c9d3213a0a9,e38fa6d5-ef98-49d9-a42b-1ac6b9a87288
Piso en venta en calle Albares de la Ribera,PUERTA BONITA,53,3,Calle Albares de la Ribera,RETIRO,604,11,201,,63cecf8c-8472-49da-b7ff-15592ab334c9,d730ace9-e6f6-438d-9d6f-30b9bb0f80bd,b3b64d08-77f0-4bd9-801b-7313be8ab486,ec1c82c3-19a6-4b80-8ef9-3d1bd8838323
Piso en venta en calle Alondra,VISTA ALEGRE,75,4,Calle Alondra,RETIRO,725,9,181,,10ba6c8c-d2bc-4c74-8c2d-a4bcdbade8b6,91d61423-1888-4102-9c79-ef69eaf33424,c1ee8c78-330d-451c-8a4c-2725673de84d,1cb3b5a0-3434-4ea9-b7d6-ac40f0e7547a
"Piso en venta en GENERAL RICARDOS, 30",SAN ISIDRO,107,2,GENERAL RICARDOS 30,RETIRO,1316,12,658,,ebca3416-64ab-44ab-86b1-29c12ec367e1,cb780302-91d8-44dd-8013-7a9ac1c9e479,e3d632c3-2b8c-4cc4-b063-525e36d755d4,183cb007-728a-4e05-bad5-1775612e6fbb
Piso en venta en calle de Zaida,SAN ISIDRO,54,2,Calle de Zaida,RETIRO,561,10,280,,d5d2a61c-35e9-4d6e-bfa5-8aa67e4034f2,65c069c3-b926-4564-aada-832d679b12a6,bb2c02dd-5c02-4030-b4da-401c88d81b1e,a8da8cb9-8744-4f23-a8e1-8df25ea0270e
"Piso en venta en calle General Ricardos, 30",SAN ISIDRO,121,3,Calle General Ricardos 30,RETIRO,1432,11,477,,15f2a19c-4813-4b2a-98c1-dcb007a9f798,14ed8cf9-0bd4-4ac4-8669-23f37b0c7ab0,927848d5-2140-42fd-8867-a3c900817cd0,9b05c42b-8d97-4839-8feb-dff3105daa0e
Piso en venta en calle Carpio y Torta,BUENA VISTA,81,3,Calle Carpio y Torta,RETIRO,666,8,222,D,a14199bd-f881-433b-b29e-021f21b988ad,dce767fd-b277-4f05-973c-3ef6899defb9,f1ce5804-d188-432d-8c72-50fc818d1aff,b8b4b202-81bd-4aff-88a8-eff06dcd6300
Piso en venta en calle de Antonio López,COMILLAS,62,2,Calle de Antonio López,RETIRO,833,13,416,,aef6f6a0-f67c-4297-aadb-980a76b4adb7,0ef03ae0-0515-4a4e-a94c-82802ca1eb20,de01af8c-f32b-4bb3-80fa-023e2c6d8e00,5e925200-8a72-4663-9df4-1a532ecfda51
Piso en venta en calle de Albox,PUERTA BONITA,44,2,Calle de Albox,RETIRO,625,14,312,,81d25296-095d-4152-80e2-c71621474874,39123319-69e1-4148-ae8e-af521d0f4362,6ed30181-4742-4507-a83d-f874937df99c,8b4eea7f-d0ff-4c38-9c95-45a8ae0b6a41
"Piso en venta en calle Villarcayo , 5",VISTA ALEGRE,81,2,Calle Villarcayo 5,RETIRO,976,12,488,,3aa56126-8b15-4512-9429-a3ea374e9f8d,cb15bc73-b590-40da-92ee-2175d6717b8c,fed88250-3a6c-49b7-b3c7-3b81fbe3940d,3ecd4f23-f8ec-4497-b313-1ce37080aedb
Piso en venta en calle Enrique de Oro & Av. del Euro s/n,PAU DE CARABANCHEL,83,2,,RETIRO,968,11,484,B,1cbef879-a133-4532-9eeb-3b03e187ac3d,618faa9d-a371-40a5-bf53-142d0d42e472,2b6fac8d-a094-4108-b141-bc01cee095de,7cc9874e-442a-46f8-a22e-218d75c99b17
Ático en venta en Pau de Carabanchel,CARABANCHEL,102,2,,RETIRO,1195,11,597,G,739bd211-1467-4537-86a9-4076cfb9b86f,c9d32943-f932-410a-994c-fa85a972012f,5d55ef38-6eba-4774-9f38-464df28e73ca,c536f7b7-2f04-4c19-9dbb-68f491d65998
"Piso en venta en calle Blasón , 4",PUERTA BONITA,56,2,Calle Blasón 4,RETIRO,1094,19,547,,bdd128d0-489d-4bc5-8f9f-3217e491fb79,cbafcfaf-8349-4078-b1d5-77793d483be3,821fc33e-32a1-4353-8876-948c752901de,a6993fcd-bd7c-42bd-8c4c-087c87f12fe0
"Piso en venta en calle Blasón , 4",PUERTA BONITA,86,2,Calle Blasón 4,RETIRO,1103,12,551,,29071d16-af4f-4bf0-8b1a-47e5614d9f6f,5bca0179-d975-453c-919b-3728966a9381,eefaca98-5479-4e48-9659-878a50d316bc,c139e941-fe6e-4947-a55c-74785f10d43f
Piso en venta en calle San Antolín,VISTA ALEGRE,95,3,Calle San Antolín,RETIRO,976,10,325,,52072b51-523e-443b-97eb-a53999c85d94,a0dd8b11-f573-4de8-8b76-5322fcb197ad,9018280a-f205-47d8-b4d0-f10263fb91c9,50ff146b-be4b-4e05-aaaa-4506f1970448
"Piso en venta en calle Blasón , 4",PUERTA BONITA,59,1,Calle Blasón 4,RETIRO,793,13,793,,0b7716cb-51d9-4fca-83e9-c5585eb6ce99,ce8713d1-dfa1-444d-a491-8cfc7559bd13,3b0f8b56-f71f-4500-9916-4e29840041ca,0dea12bc-8b49-45b4-8f51-9660c178987a
"Piso en venta en calle Blasón , 4",PUERTA BONITA,86,2,Calle Blasón 4,RETIRO,1089,12,544,,249fc464-e54f-48dc-a71f-3c2467f932a5,f0f21fd0-c75d-4ef1-b683-51ce546bd806,41541dfd-d82d-4fc1-8131-5bff2db83825,135fd511-4a54-40ff-901d-9cc7211dddf5
"Piso en venta en calle Urogallo, 23",OPAÑEL,79,3,Calle Urogallo 23,RETIRO,813,10,271,G,5edd9674-9fbe-4d50-b88a-78b97df711f8,4b1f2ba2-4fa8-4296-9e1c-92056e3fbc86,499f9d8f-6bef-46cf-99f3-94debaf15f19,ce6b734c-701d-4903-97cc-f0679418c2a2
"Piso en venta en Urb. vigilancia 24h, Pau de Carabanchel",CARABANCHEL,124,3,Urb. vigilancia 24h,RETIRO,1246,10,415,,e5ab5c90-a73c-4db0-97eb-06946b875276,e1065860-0821-457a-b0eb-7c6fef933d5d,e462846e-119e-426e-ae9b-94726e536b9c,128606f9-4783-48ce-abf6-888ef9f23407
Piso en venta en calle de Peñafiel,SAN ISIDRO,32,1,Calle de Peñafiel,RETIRO,373,11,373,E,f26ae284-33f7-4817-b1a8-d2acc73d3a28,361e05f8-52b3-448e-9fdb-f9c04256c395,8c48e5f5-f510-4669-8b6c-cbd32227f041,c2437560-d8df-4c7e-b555-da6dfff9e663
Piso en venta en Vista Alegre,CARABANCHEL,50,2,,RETIRO,736,14,368,,8aa6ee87-d1b8-4f34-aad3-e61616b9b469,829eaaa8-471e-4d64-8c70-63dac958b255,b77b9a03-4d64-4834-b927-343695449b48,b71267e6-4935-4392-a25f-3a91c8a36afe
Piso en venta en calle del Arroyo Opañel,OPAÑEL,160,2,Calle del Arroyo Opañel,RETIRO,851,5,425,D,4b5d4955-8a9e-4b28-89d9-bd6fde83afe7,71b1ba17-2a3b-4c24-9e44-7072f4145b63,56e9a59d-b9a3-421a-8f23-cad12c243e0e,63a0132c-8f96-4b42-8fdc-1baa57d6292a
Piso en venta en camino Viejo de Leganés,ABRANTES,93,3,Camino Viejo de Leganés,RETIRO,798,8,266,E,b9f3d6cf-f72d-416c-893e-8de3fcb72fcd,a4539b1a-aa48-45c1-b0b8-4abf748bb243,f90c6259-30fb-4cf7-b203-eca6014886c8,51882805-c4cc-4331-a2da-486be0ad7226
Piso en venta en PIEDRAHITA,PUERTA BONITA,67,3,PIEDRAHITA,RETIRO,678,10,226,F,2d095d5d-f07b-423b-8fec-b7d8670dce67,fc756dda-9639-4cd3-a4b8-bf0da0a3a87b,5b9e4399-c3f0-45c5-a26d-214fa23031b9,06077ea0-97e4-420f-8857-21170cb0110a
Piso en venta en Vista Alegre,CARABANCHEL,88,3,,RETIRO,604,6,201,,4e1e70ca-bc7f-49f7-bddb-86db34c0422a,89ff20fe-a572-4aa7-a192-7d206f24e052,ac5216cd-e925-48a8-ba41-6edf28f3f154,6e828276-081a-411d-8638-39365943abd3
Piso en venta en plaza Conde Benavente,ABRANTES,54,3,Plaza Conde Benavente,RETIRO,570,10,190,F,85b1a791-cc99-4e07-aad9-85e355b813e1,a1d75975-ec34-4da8-a5f6-19e69d567a86,8d1a8fe8-e755-4969-9277-7521d5e57bb6,bac19e93-f6e9-4415-ac42-4f3f6ebced19
Piso en venta en calle Baleares,COMILLAS,55,2,Calle Baleares,RETIRO,535,9,267,,e1d61165-d22c-49f3-b1e3-f362162b0d4f,1f73ea8a-e80a-45e3-9633-8fd72c3ccd5c,14aad86a-8503-4bf6-8c5e-041b1c503c59,cb60c987-d127-40d6-9443-fe0d1e7c07bd
"Piso en venta en plaza Vulcano, 1",ABRANTES,54,3,Plaza Vulcano 1,RETIRO,570,10,190,F,df6e0b9e-26da-44d4-88d1-383bf619e585,e5cdbc79-f1a3-4ee1-accb-4482cabaeb3d,0db02bbd-ce1d-4146-af54-abc645392c5c,cf4da742-f441-41de-a9a7-e5fe5213d5fd
"Piso en venta en avenida de la Peseta, 92",PAU DE CARABANCHEL,54,1,Avenida de la Peseta 92,RETIRO,897,16,897,D,f9707441-2722-4107-b3af-160d15a8d300,eef36a13-9758-42a4-9367-b31dfc8e7434,51ff7363-677e-46e9-84be-b7de5b3c5e5e,9e482d05-1f49-4249-a25c-0195447b8542
"Piso en venta en Urb. FRENTE A MADRID RÍO Y C.C PLAZA RIO 2, CERCA DEL METRO, Comillas",CARABANCHEL,90,2,"Urb. FRENTE A MADRID RÍO Y C.C PLAZA RIO 2, CERCA DEL METRO",RETIRO,1388,15,694,E,47ce089b-4fc5-40be-8eac-14f4088b7e39,271f53a4-35d6-47d3-809e-e97c7583bd7b,82de7342-376e-426e-8495-d3a47c073582,30787eba-dcd8-477a-83d8-c550003b6be2
Piso en venta en avenida de Abrantes,ABRANTES,88,3,Avenida de Abrantes,RETIRO,868,9,289,G,d1004171-9f69-4585-a420-cafd676ba1cc,3093c203-3328-4691-8c5d-f37f0d6040e6,a0ec1dc9-c51c-411f-b05e-7469700a7a92,a7b7727f-2042-4e55-b39e-9f56a30f9e9b
Piso en venta en calle Marina Lavandeira,VISTA ALEGRE,56,3,Calle Marina Lavandeira,RETIRO,692,12,230,,d1265198-4feb-4d7f-b885-d10eb92efdbb,78c4615c-a977-4261-b6ac-b4a1134bc19f,d6d72621-d25b-461f-ab2f-04aac623e602,461ae398-7a6c-4a78-8ec8-747aebe3d68c
Piso en venta en Opañel,CARABANCHEL,120,4,,RETIRO,884,7,221,,8f736f21-741e-4159-9bfb-2773314c46b6,22a49e25-4f28-4598-a350-aae4827cd343,5e15b654-15de-4451-b6ee-62d4bd72d2be,44f9fcc5-bff2-424b-843e-d4ba927a6ffc
Piso en venta en calle Peso Hispano,PAU DE CARABANCHEL,50,1,Calle Peso Hispano,RETIRO,830,16,830,,892258a3-0a08-4023-9524-1630b351a562,f825220a-dfce-4355-94d2-18a2e1fa28a2,67569ae6-06bc-4a63-b2d3-18fd5f72a4a7,f2f641fa-57f4-4607-ba93-e7c24949214c
Piso en venta en calle de la Laguna,VISTA ALEGRE,70,2,Calle de la Laguna,RETIRO,634,9,317,,5d09e466-63d1-4dae-80c0-89f04ad5c372,c0dcfcf3-2711-44a4-985d-eb73f270e00a,ff7ec7d0-774a-4194-bc0b-a2cfa0db55c9,7dabc854-b4f3-4241-bd77-703a7a4f4495
"Piso en venta en calle Blasón, 23 -17",PUERTA BONITA,81,2,Calle Blasón 23 -17,RETIRO,887,10,443,,a757ea20-4c50-408b-bb32-585cde9cb765,a7127f1e-883d-42ba-a0e1-add5db07fbac,ae935bdc-d30b-4125-8013-6a90f3dc8c72,a6b58781-6322-42c6-9902-bcfb7d6af8c9
"Piso en venta en calle de Carcastillo, 23",PUERTA BONITA,87,2,Calle de Carcastillo 23,RETIRO,913,10,456,,7b44cd16-8215-4a94-b852-28a3bc939124,5d95956e-47b5-4835-8eb0-3e92e7e96559,a2e40343-3ca8-4c8f-aa45-ebe4fe5008cc,aa1c597d-f9ae-424d-832b-3b9071710499
Piso en venta en calle de Alejandro Morán,PUERTA BONITA,77,2,Calle de Alejandro Morán,RETIRO,698,9,349,,f89a8638-0065-4d07-8ccd-e159e517199d,9217b9c3-08a6-4d93-b4aa-27f7822fe106,cf3d2b5a-fdd8-4921-b39d-3e3671b19d07,cbaff252-b988-4b0a-b31b-5630829babcc
Piso en venta en calle de la Hermandad,ABRANTES,65,2,Calle de la Hermandad,RETIRO,632,9,316,E,c50f526d-3668-4251-910e-0f33e651eb05,61125605-178f-467a-b56f-e51dd8aaaa5f,41184417-8eae-4cfa-97b2-c08fe7b3040e,04c685ac-efb1-4dbd-8e72-f0d336eed72a
Piso en venta en calle de Argüeso,ABRANTES,65,1,Calle de Argüeso,RETIRO,617,9,617,,2a6f933d-5a7b-4c3a-a08c-f511bd948933,0818511c-f103-4410-a924-39275dddb0b3,60dcc208-ec99-493c-9060-c280922dfcea,f5b44efc-6fe6-45ef-a6d3-4d7b657480b3
Piso en venta en calle Juana Urosa,VISTA ALEGRE,77,2,Calle Juana Urosa,RETIRO,1038,13,519,,d55a401e-a7f4-4d2b-a0c0-ffd23726d64e,2231ac1e-3060-4dfb-8b26-25186a58161b,cff39970-1ad7-4735-b52e-bff718a76977,d08a616a-8bee-40a1-a2ba-f44ac4b04ac1
Piso en venta en GUABAIRO,VISTA ALEGRE,95,2,GUABAIRO,RETIRO,948,9,474,,78ae105f-74c5-4336-9e8e-e33126c1a191,7010c181-ed23-47e3-97d3-49e1ccd270b3,94549e3b-534b-437e-92c1-1e093d4c36b6,5173585e-dcd9-4822-857a-31e9e6ed8e35
Dúplex en venta en Buena Vista,CARABANCHEL,60,2,,RETIRO,901,15,450,,03cd6a02-031d-4a3f-98c5-26a91cec5e1b,a083d82b-8619-4207-b0be-3dd651e53f6b,7c716750-4c95-4d53-80f0-f094d405bef1,fc158bf5-ad34-4af0-a608-94889a8d97b9
Casa o chalet independiente en venta en Puerta Bonita,CARABANCHEL,270,4,,RETIRO,1382,5,345,,f145e20d-8b61-495a-a5d9-00ba5ec844ff,ae34a61c-50d4-465a-93c3-0c777a912c93,167cc98e-493c-4a74-b5f8-8c27817c5a95,a67bbc43-4c38-43dc-9f11-20d1a3edb2b0
Piso en venta en Buena Vista,CARABANCHEL,115,4,,RETIRO,1067,9,266,,141babdf-22ba-425b-b1df-0490fb7050a1,68f11fa3-a742-40a5-a494-c372181a91d9,b782a331-16b4-4227-9f97-5493edfbb5fc,231d43f6-3ebc-418f-923d-a8d8f3c753e7
Piso en venta en Buena Vista,CARABANCHEL,70,2,,RETIRO,654,9,327,,0e7f811f-7b3d-4553-88b9-371e9cd89196,d2dbf4e1-63df-416c-8912-bf98653febc6,3dbad1ca-6566-452f-a2b8-7f081484ff85,965caab9-a837-444b-8a44-87a975b309d7
